Entity1,Entity2,y_true,ChatGPT40-mini_baseline_y_pred,WebRag_y_pred
"|Title: DJI Mavic 2 Enterprise Dual |Price: 999999 EUR |Description: Mavic 2 Enterprise Dual - 4 Rotoren - 12 MP - 3840 x 2160 Pixel - 0,899 kg - 3850 mAh - Schwarz - Grau",|Title: Canon Original CLI-271XL High Yield Magenta Ink |Price: 27.99 USD |Description: Original CLI-271XL Magenta HY Canon InkCompatible with:PIXMA MG5720PIXMA MG5721PIXMA MG5722PIXMA MG6820PIXMA MG6821PIXMA MG6822PIXMA MG7720PIXMA TS5020PIXMA TS6020PIXMA TS8020PIXMA TS9020,0,0,0
"|Title: TUDOR Black Bay Steel & Gold (M79733N-0008) |Price: 5200.00 USD |Description: Case: 41-mm steel case with polished and satin finish Bezel: Unidirectional rotating bezel in yellow gold with 60-minute graduated matte black anodized aluminum disk, gold markings Movement: Manufacture Caliber MT5612 (COSC) Self-winding mechanical movement with bidirectional rotor system Dial: Black, domed Winding Crown: Yellow gold screw-down winding crown, with the TUDOR rose engraved and lacquered in black, with black anodized aluminum winding crown tube Crystal: Domed sapphire crystal Waterproof: Waterproof to 200 m (660 ft) Bracelet: Steel and gold bracelet with folding clasp and safety catch",|Brand: Filter Pure |Title: Everpure 7OF EV9607-03 Replacement Cartridge |Price: 137.88 USD |Description: The Everpure 7OF EV9607-03 Replacement Cartridge reduces metallic stains and tastes in drinking water. Contact FilterPure for additional information.,0,0,0
"|Brand: Bosch |Title: Bosch WIW28500GB Built In Washing Machine |Price: 819.99 GBP |Description: Bosch is giving you an 8kg load and 1400rpm spin speed in this integrated washing machine. It features Bosch innovative technology such as AquaStop which gives a 100% guarantee against water damage. 3D AquaSpa is a water cascade designed to penetrate the clothes more effectively for even better wash results. You will benefit from specialised wash programmes which include sensitive, super quick, wool, delicates and reduced ironing. This machine comes with an impressive A+++ energy rating so you can be sure that whilst treating your clothes to all this care and attention your pockets will benefit too!Never miss an item again. Reload by Bosch.For any forgotten items of laundry, Reload by Bosch allows you to add or remove clothing to your washes. Just stop the running cycle and open the door of the washing maching to simply reload your additional items into the drum and continue the wash.AntiVibration sidewall: more stability and less vibration.The new design of the side walls is not only eye catching: the system also provides more stability and reduces vibration. The enhanced insulation also regulates noise levels, making Bosch dryers very quiet.DrumClean ReminderAfter 20 cycles operating under 40℃, your washing machine will automatically remind you to clean the drum using the 'DrumClean' program. Ensuring your clothes are properly cleaned to perfection.Save time or energy – and always get perfectly clean laundry.Everyone wants to save energy when washing. But on some days, speed is more important. Especially when you’re in a hurry. Thanks to VarioPerfect, you can keep both options open – without compromising performance. Simply choose between the SpeedPerfect or EcoPerfect functions in the menu to set most of the programmes to run more quickly or more efficiently. This helps you reduce your washing time by up to 65% or your energy consumption by up to 50%*. But no matter what you decide – your washing result will always be the same: 100% perfect. (*Basis: Difference between the duration of the Cottons 40 °C programme + pressing the EcoPerfect button and the duration of the Cottons 40 °C programme + pressing the SpeedPerfect button.)",|Brand: Neff |Title: Neff K1514X7GB Built In Larder Fridge |Price: 380 GBP |Description: Product code: K1514X7GB Colour - White Capacity (Gross) - 154 litres Reversible Door Sliding Door Hinge System Guarantee - 2 years parts and labour,0,0,0
"|Title: CCW-5C Crank Bolt Bike Wrench |Price: 1.195E1 USD |Description: The CCW-5 features both a 14mm socket and 8mm hex wrench on a long, comfortable handle.Repair HelpCrank Removal and Installation: Three-Piece",|Title: Weber 57cm Premium Black Kettle Braai |Price: 4499 ZAR |Description: 57cm Premium Black Kettle Braai - 14401001,0,0,0
"|Brand: Park Tool |Title: Park Tool PARK TOOL BBT-49.2 16-NOTCH x 39mSm f SHI BB93 BB9000 STEP |Price: 25.95 USD |Description: Precision CNC machined aluminum tool for the installation and removal of 16-notch external bearing bottom brackets.Fits: Shimano® XTR® BB93, Dura-Ace® BB9000, Token®.Added depth to fit Shimano® STEPS square drive motor.","|Brand: Park Tool |Title: Park Tool BBT-90.3 Bearing Tool Set |Price: $45.95 USD |Description: Remove and install the bearings and bearing units used in BB90, BB92, Shimano Press Fit, SRAM Press Fit GXP, Race Face Press Fit and other press fit bottom bracket systemsIncludes a bearing removal tool & two installation bushings",0,0,0
"|Title: SRAM Guide R Disc Brake and Lever - Hydraulic, Post Mount, Black - Rear |Price: 135.00 USD |Description: Four piston power at a low low weight combines with well-designed and engineered lever to provide great braking performance.Lever and bladder design and construction deliver consistent performance, require minimal maintenanceFour-piston caliper provides plenty of stopping force, ergonomic lever shape reduces hand fatigueTool-free reach adjustmentIncludes steel-backed organic padsSpecificationsAdjustable Reach:YesBrake Caliper Type:Post MountBrake Lever Actuation:HydraulicBrake Lever Use:LeftColor:BlackHydraulic Hose Length:950 (front)Adjustable Contact Point:NoHydraulic Fluid Type:DOTRotor Included:NoPad Compound:OrganicDesigned for ebike:YesWeight:278g each",|Brand: Ernie Ball |Title: Ernie Ball Ernie Ball -Instrument Cable - 20ft - ST RA - White |Price: 35.00 USD,0,0,0
"|Title: Autel Robotics EVO 2 Battery (600002020) |Price: 219.00 USD |Description: The Autel Robotics EVO 2 Intelligent Flight Battery, with a rated capacity of 82 Wh, has high-energy-density polymer lithium-ion cells. Its cells, powered by laminated cell technology, which greatly reduces the internal resistance and improves the available capacity of the battery, provide an excellent battery life of 40 min. The built-in Autel intelligent battery management system intelligently monitors battery power and various states of the battery, and can accurately calculate the remaining battery life to guarantee flight safety. It has multiple safety protections to prevent overcharge, over-discharge, over-current, over-temperature, under-temperature, short circuit, etc. It also enables static equalization, self-discharge storage mode, and ultra-low power mode.","|Title: Autel Robotics - EVO 2 - Battery Charging Hub |Price: 8.9E1 USD |Description: EVO 2Charging HubWith theEVO 2 Battery Charging HubfromAutel Robotics, you can conveniently connect up to 4 EVO batteries, and charge up to two simultaneously. Simply attach an EVO battery to each side of the charger column. The charger continually monitors the electrical data to help optimize charging, and the LED-backlit Autel \""A\"" on the top of the charger gives you visual indication of the charging status. Please note that this charging hub receives its power from the EVO 2 Battery Charger, which is not included.In The Box:Charging Hub",0,0,0
|Title: AAA Replica Omega Seamaster 300 Master Co-Axial 41mm Mens Watch 233.32.41.21.01.002 |Description: AAA Replica Omega Seamaster 300 Master Co-Axial 41mm Mens Watch 233.32.41.21.01.002 for sale from China with good prices.,"|Title: Replica OMEGA Seamaster Steel Chronometer 220.10.40.20.01.001 Replica Watch |Price: 124.2 USD |Description: Welcome to watchesyo.co,We offer the best quality Replica OMEGA Seamaster Steel Chronometer 220.10.40.20.01.001 Replica Watch,fake OMEGA Seamaster 220.10.40.20.01.001 here was the cheapest price in this price zone(below $200).Some Official Information:Description for OMEGA Seamaster Steel Chronometer 220.10.40.20.01.001 Replica Watch: The original OMEGA Railmaster of 1957 was a simple, practical, yet elegant watch designed for railway staff or anyone who worked close to electrical fields. Today, that spirit of innovation has been carried over into an updated model which enhances the Railmaster's capabilities yet again.The 40mm symmetrical case is made from stainless steel with a wave-edged design featured on the back. The vertically brushed black dial includes brushed stainless steel hands and recessed hour-markers which are all filled with vintage Super-LumiNova. There is also a transferred beige Railmaster indication which delivers a classic touch.The watch has a fully brushed and integrated stainless steel bracelet and the oriented caseback features a NAIAD LOCK design (patent pending) to keep the wording upright. The watch is driven by the OMEGA Co-Axial Master Chronometer Calibre 8806. Certified at the industry's highest standard by the Swiss Federal Institute of Metrology (METAS) and able to withstand magnetism of 15,000 gauss, this Railmaster model recalls the superb anti-magnetic qualities of its predecessor.How about the Replica OMEGA Seamaster 220.10.40.20.01.001:AAA QUALITY LOOK1:1 SAMEJapanese Movement with perfect functions (quartz or movement base on original model and the functions,need more detail,cotact us)316L stainess steel case(gold plated when original was gold or rose gold,Some Ceramic effect made by piano paint)1:1 perfect detail on Bracelet(strap was 100% leather)Box:not default,we have the original box,contact us if you need.Best site selling Cheap 1:1 Replica OMEGA Seamaster 220.10.40.20.01.001,fake OMEGA Seamaster Steel Chronometer 220.10.40.20.01.001 Replica Watch from China free shipping worldwide.",0,0,0
|Title: Ray-Ban Sunglass - Round Style Light Havana Tortoise frame with Gradient Brown Lens - RB4184 710 83 |Price: 8.999E1 USD |Description: Product SpecificationRay-Ban Unisex Round Style Sunglass Having Light Havana Tortoise Color Plastic Frame With Gradient Brown Lens ColorBrand: Ray-BanModel: RB4184Style: RoundGender: UnisexFrame Color: Light Havana TortoiseLens Color: Gradient brownLens Technology: PolarizedProtection: 100% UVFrame Material: PlasticFrame Type: Full RimSku: RB4184 710 83Accessories: Full Retail Package*Buy with Confidence 100% Authentic,"|Brand: Ray Ban |Title: Ray Ban Sunglasses RB3589 90548G |Price: 111.40 USD |Description: Gold Top   Black metal frame, Grey Gradient Dark Grey plastic lenses. Lens shape is Rectangular. Women's style. 100% UV protection.Authentic Ray Ban product, comes with its branded Ray Ban carrying case and all other material provided by the manufacturer.",0,0,0
"|Title: Sig Sauer ROMEO Zero Reflex Sight 1X Power 3MOA Dot Black Finish |Price: 199.99 USD |Description: No one understands the need for uncompromising accuracy better than SIG SAUER. SIG has developed truly game-changing optics for all types of shooters: military, law enforcement, hunters and competitive shooters.Advanced electronic technologiesMilitary-inspired designsMaximum clarity, accuracy and performanceUPC798681618958ManufacturerSig SauerManufacturer Part #SOR01300ModelROMEO ZeroTypeRed DotPower1XObjectiveNAReticleRed DotColorBlackSize3MOASubcategoryRed Dot Sights & Non-Magnified Optics","|Title: Sig Sauer ROMEO Zero Reflex Sight 1X Power 6MOA Dot |Price: 199.99 USD |Description: No one understands the need for uncompromising accuracy better than SIG SAUER. SIG has developed truly game-changing optics for all types of shooters: military, law enforcement, hunters and competitive shooters.Advanced electronic technologiesMilitary-inspired designsMaximum clarity, accuracy and performanceUPC798681618965ManufacturerSig SauerManufacturer Part #SOR01600ModelROMEO ZeroTypeRed DotPower1XObjectiveNAReticleRed DotColorBlackSize6MOASubcategoryRed Dot Sights & Non-Magnified Optics",0,0,0
"|Title: Bluetooth In-Ear Earphones with Microphone |Price: 40.00 USD |Description: Item Type: In-Ear EarphonesMaterial: Metal, PlasticCable Length: 60 cm   23.62 inchStandby Time: 100 hoursAction Time: 5 HoursBrand: BaseusFeature: BluetoothPackage Includes:1 x Earphones",|Title: Shure PGA58 XLR Cardioid Dynamic Vocal Microphone |Price: 54.00 USD,0,0,0
|Title: Winchester Shotshells Super Target 12 Gauge 2.75in 1-1 8oz #8-Shot 25 Rounds [TRGT12M8] |Price: 6.99 USD |Description: Winchester Shotshells Super Target 12 Gauge 2.75in 1-1 8oz #8-Shot 25 Rounds [TRGT12M8]...,"|Title: Transcend 480GB 2.5inch SATA III SSD |Price: 89.99 GBP |Description: Looking for the best entry-level solid state drive? This is it. Transcend's SSD220 SATA III 6Gb s SSD boasts uncompromising transfer speeds of up to 540MB s to accelerate system boot-up and loading times at an economic price point. By using only high-quality flash chips and enhanced firmware algorithms, Transcend's SSD220 is guaranteed to deliver greater reliability. With full support of SATA Device Sleep Mode (DevSleep), the Transcend SSD220 can prolong notebook battery life by consuming up to 90% less power.Transfer speed, transfer performance Transcend's SSD220 provides an incredible 4K random read and write performance of up to 280MB s, making it the perfect alternative as a boot disk to load your everyday computing tasks and programs in just seconds. Taking full advantage of the SATA III 6Gb s interface and built in with SLC caching technology, the SSD220 achieves exceptional transfer speeds of up to 540MB s read and 500MB s write.Endurance. Reliability. In addition to blazing-fast transfer speeds, the SSD220 is engineered with a RAID engine and LDPC (Low-Density Parity Check) coding, a powerful ECC algorithm, in order to keep your data secure. Built-in wear-leveling technology ensures data integrity during transmission, prolonging the lifespan of Transcend's SSD220.Save power, save time With full support of SATA Device Sleep Mode (DevSleep), the SSD220 can prolong notebook battery life by intelligently shutting down the SATA interface when it is not in use. DevSleep features an ultra-low power state to conserve battery power. With a remarkable response time of less than 20 milliseconds, you can get back to work instantaneously.Take control with SSD Scope To keep your Transcend SSD running fast, optimized, and error-free, Transcend's advanced SSD Scope software application is available to download and is compatible with the SSD220. Monitor your SSD's health status with S.M.A.R.T. technology, enable the TRIM command for optimum write speeds, keep your SSD's firmware up-to-date, and migrate data from your original drive to a new SSD in just a few clicks.Ultra-slim, ultra-portable The SSD220 features an industry-standard 2.5"" form factor. Yet, it measures just 6.8mm in height and only weighs a mere 63g, which is best suited for ultra-thin computing devices such as Ultrabooks, in addition to mainstream PCs.Capacity480GBModelTS480GSSD220SInterfaceSATA III 6.0 Gbit s (backwards compatible with 3.0 Gbit s and 1.5 Gbit s)Sequential Read & WriteSequential Read (ATTO): 540 MB sSequential Read (CDM): 200 MB sSequential Write (ATTO): 500 MB sSequential Write (CDM): 280 MB s4KB Random Read & Write4K Random Read: Up to 50K IOPs4K Random Write: Up to 75K IOPsPhysical Drive Size2.5""PackagingRetail",0,0,0
